369137709; 3;  (35.4687,5.96368,-54.9323) 
369137710; 3;  (35.6995,6.0089,-54.6371) 
402665092; 4;  (44.0223,8.07548,-76.8216) 
436228186; 5;  (61.581,12.2658,-98.98) 
436228185; 5;  (62.0133,12.3199,-99.2787) 
470049220; 6;  (80.0534,17.6596,-129.583) 
470061556; 6;  (96.4648,22.5497,-148.855) 
470077940; 6;  (96.2403,23.4693,-162.841) 
470094324; 6;  (96.0434,24.3165,-176.828) 
-----
303063052; 1;  (-2.47873,1.37394,-11.1301) 
344238084; 2;  (-6.21188,3.31077,-32.8831) 
344500228; 2;  (-7.54704,3.97561,-40.6376) 
344872964; 2;  (-8.82597,4.59599,-47.9772) 
344762372; 2;  (-9.25759,4.8041,-50.4534) 
470045733; 6;  (-25.4104,11.4287,-134.265) 
470045734; 6;  (-25.2862,11.509,-134.594) 
470062117; 6;  (-25.3994,11.4654,-148.254) 
470062118; 6;  (-25.3745,11.2954,-148.583) 
470078501; 6;  (-25.3997,11.4652,-162.242) 
470078534; 6;  (-33.6818,14.6063,-164.988) 
470094918; 6;  (-33.795,14.3331,-178.974) 
470094917; 6;  (-33.7002,14.4396,-179.303) 
470111302; 6;  (-33.9062,14.0643,-192.959) 
470111301; 6;  (-33.9647,13.9467,-193.288) 
470127716; 6;  (-41.5729,16.8418,-207.715) 
470144100; 6;  (-41.7207,16.3853,-226.691) 
470160484; 6;  (-41.8765,15.9026,-247.164) 
470176904; 6;  (-52.8287,19.2512,-271.165) 
-----
303075340; 1;  (-0.652847,-3.21381,-12.5751) 
304168964; 1;  (-1.32792,-6.48922,-21.3633) 
304173060; 1;  (-1.44928,-7.09914,-22.9942) 
344389636; 2;  (-2.05737,-10.2563,-31.4465) 
344651780; 2;  (-2.56002,-13.0258,-38.8464) 
402664101; 4;  (-4.88804,-28.6545,-80.2758) 
402664102; 4;  (-4.83435,-28.389,-80.5206) 
402666149; 4;  (-4.27886,-28.8846,-93.222) 
402666150; 4;  (-4.61246,-28.448,-93.4668) 
402666661; 4;  (-6.09306,-36.7468,-96.7211) 
402666662; 4;  (-5.81853,-36.4432,-96.9658) 
402668709; 4;  (-5.35797,-37.0247,-109.665) 
402668710; 4;  (-5.533,-36.5208,-109.91) 
470050668; 6;  (-6.22648,-44.3141,-127.126) 
470067088; 6;  (-7.22497,-55.7538,-144.143) 
470083472; 6;  (-6.72696,-55.8382,-158.131) 
470099881; 6;  (-7.0946,-67.5157,-168.36) 
470099882; 6;  (-7.66282,-67.2929,-168.672) 
470116265; 6;  (-7.09141,-67.5152,-182.345) 
470116266; 6;  (-7.08005,-67.339,-182.657) 
470132649; 6;  (-6.96815,-67.5114,-199.823) 
470132650; 6;  (-6.35163,-67.3974,-200.135) 
470132684; 6;  (-7.55051,-81.5859,-203.007) 
470149068; 6;  (-6.5943,-81.6376,-221.978) 
470165488; 6;  (-6.90173,-98.8176,-240.063) 
470165452; 6;  (-5.58221,-81.6947,-242.447) 
470181872; 6;  (-5.61705,-98.926,-261.526) 
-----
303050772; 1;  (0.497947,3.25278,3.7346) 
304115736; 1;  (1.01043,7.14138,8.94835) 
305180700; 1;  (1.51573,11.2261,14.4245) 
306245664; 1;  (2.02775,15.6877,20.3973) 
369124474; 3;  (2.90665,24.244,37.4149) 
369124473; 3;  (2.38481,24.3941,37.6571) 
369125497; 3;  (3.51698,26.5035,30.8773) 
369125498; 3;  (3.13626,26.7538,31.0914) 
369140878; 3;  (3.56067,31.7005,44.7725) 
369140877; 3;  (3.86334,31.9222,44.9799) 
369158332; 3;  (4.33642,42.9998,52.7899) 
436232534; 5;  (5.11392,62.5908,82.2413) 
436232533; 5;  (5.03656,63.0376,82.5664) 
436248985; 5;  (4.74218,70.9869,98.7923) 
436248986; 5;  (5.22662,71.3765,98.9798) 
436265400; 5;  (5.19539,79.0978,98.9822) 
470311912; 6;  (4.92522,98.9744,127.205) 
470328296; 6;  (3.95439,99.0553,141.193) 
470328300; 6;  (3.91106,99.0575,141.691) 
-----
303058960; 1;  (-2.32844,1.9886,-1.93626) 
304132108; 1;  (-5.31707,4.47819,-7.21484) 
305209356; 1;  (-8.23141,6.86935,-12.3282) 
306286600; 1;  (-12.2088,10.0802,-19.266) 
369121481; 3;  (-20.5486,17.291,-39.5804) 
369121482; 3;  (-21.0286,16.9745,-39.4867) 
369136874; 3;  (-25.2663,20.1763,-38.9254) 
369136873; 3;  (-25.3141,20.5762,-39.048) 
369154364; 3;  (-34.5452,26.9602,-60.5447) 
436228662; 5;  (-46.571,35.3028,-80.4716) 
436228661; 5;  (-47.0917,35.3358,-80.4083) 
436245145; 5;  (-55.9455,42.1807,-98.7767) 
436245146; 5;  (-56.6452,41.9435,-98.9827) 
436261592; 5;  (-61.9852,45.3389,-98.9817) 
470050020; 6;  (-80.9779,57.0684,-127.704) 
470066404; 6;  (-81.5513,56.2745,-141.694) 
-----
303079436; 1;  (1.45472,-2.43315,-10.4617) 
304185348; 1;  (3.38142,-5.64725,-20.6137) 
344406020; 2;  (5.23586,-8.66395,-30.1978) 
344274948; 2;  (5.72,-9.42433,-32.6536) 
344668164; 2;  (6.68982,-10.9735,-37.5983) 
402664238; 4;  (15.4787,-24.1719,-77.6663) 
402664237; 4;  (15.4478,-24.3302,-77.9112) 
402666286; 4;  (15.6599,-24.0675,-90.6127) 
402666285; 4;  (16.0471,-24.0598,-90.8576) 
402666797; 4;  (19.9158,-31.0855,-94.3567) 
402668846; 4;  (20.356,-30.6337,-107.056) 
402668845; 4;  (20.6252,-30.7657,-107.301) 
470050924; 6;  (25.2171,-36.9873,-127.126) 
470067344; 6;  (32.1144,-46.0972,-144.143) 
470083728; 6;  (32.4936,-45.8259,-158.131) 
470100137; 6;  (40.5196,-55.0606,-168.36) 
470095782; 6;  (39.8354,-54.9756,-175.831) 
470116521; 6;  (40.492,-55.0921,-182.345) 
470116522; 6;  (40.0462,-54.8148,-182.658) 
470132905; 6;  (40.5373,-55.0413,-199.824) 
470132906; 6;  (40.5737,-54.3656,-200.137) 
470132944; 6;  (49.1176,-65.5491,-203.507) 
470149328; 6;  (49.8668,-65.0188,-222.479) 
470165712; 6;  (50.6612,-64.4523,-242.949) 
-----
303071248; 1;  (-1.57062,-2.29134,-5.37951) 
304164876; 1;  (-3.96599,-5.70607,-9.59034) 
305254408; 1;  (-6.29654,-9.07437,-13.7278) 
306356232; 1;  (-9.17259,-13.3001,-18.8875) 
369120538; 3;  (-13.2395,-19.4175,-24.2709) 
369137018; 3;  (-18.0696,-26.8902,-38.9269) 
369137017; 3;  (-17.8727,-27.2222,-39.0155) 
369153500; 3;  (-22.094,-33.3052,-45.6184) 
369171036; 3;  (-27.8691,-42.8345,-53.1798) 
436229010; 5;  (-33.7146,-52.8995,-63.384) 
436229009; 5;  (-34.187,-53.1076,-63.333) 
436245553; 5;  (-35.182,-57.0087,-62.9323) 
436245525; 5;  (-38.5323,-59.867,-82.5621) 
436245526; 5;  (-38.0827,-60.7163,-82.2433) 
436262036; 5;  (-40.2114,-64.6098,-80.4705) 
436278580; 5;  (-44.6872,-73.061,-82.2421) 
-----
303083532; 1;  (2.05333,-2.27286,-7.00938) 
304189448; 1;  (4.67406,-5.14292,-18.0368) 
344413188; 2;  (7.85225,-8.53277,-31.1856) 
344675332; 2;  (9.70733,-10.4593,-38.7487) 
402664109; 4;  (20.0268,-20.4779,-80.2756) 
402664110; 4;  (20.0342,-20.5168,-80.5207) 
402666157; 4;  (20.4951,-20.0951,-93.2217) 
402666158; 4;  (20.1877,-20.363,-93.4666) 
402668717; 4;  (26.2975,-25.6782,-109.665) 
402668718; 4;  (26.0974,-25.8159,-109.91) 
470067336; 6;  (40.7451,-38.7159,-144.143) 
470083720; 6;  (41.0569,-38.3688,-158.132) 
470100134; 6;  (49.7968,-45.9224,-169.407) 
470100104; 6;  (41.366,-38.0194,-172.118) 
470116517; 6;  (50.4599,-45.4149,-183.079) 
470116518; 6;  (50.1625,-45.4948,-183.392) 
470132901; 6;  (50.5162,-45.3333,-200.559) 
470132902; 6;  (50.6209,-44.9573,-200.871) 
470149320; 6;  (61.9233,-53.5934,-222.482) 
470165704; 6;  (62.5809,-52.8528,-242.952) 
470182120; 6;  (76.3879,-63.0947,-261.537) 
-----
303067156; 1;  (-2.74039,-1.53409,0.45397) 
304156688; 1;  (-6.08313,-3.36758,-0.125034) 
305242128; 1;  (-9.36688,-5.18839,-0.672541) 
306339856; 1;  (-14.1162,-7.85423,-1.48257) 
369120518; 3;  (-21.1356,-11.8715,-3.69318) 
369120517; 3;  (-21.3901,-11.9377,-3.4539) 
369138037; 3;  (-30.8216,-18.0284,-8.5404) 
369138038; 3;  (-31.2984,-17.8447,-8.36004) 
369153444; 3;  (-34.8268,-19.9588,-3.60823) 
369170964; 3;  (-44.2852,-25.7437,-7.60227) 
436228902; 5;  (-50.412,-29.5719,-9.23075) 
436228901; 5;  (-50.7033,-29.9273,-9.28617) 
436245413; 5;  (-58.4098,-34.7164,-9.06164) 
436261892; 5;  (-65.2688,-39.1767,-9.23363) 
436278404; 5;  (-75.745,-46.2085,-9.23194) 
436294884; 5;  (-83.2254,-51.3748,-9.23066) 
436311428; 5;  (-93.1674,-58.4153,-9.22999) 
-----
303083540; 1;  (2.39284,-1.9224,1.92854) 
304189460; 1;  (5.42171,-4.37048,0.905091) 
306421776; 1;  (12.6211,-10.087,-1.50428) 
369120646; 3;  (18.8807,-14.9563,-3.69432) 
369120645; 3;  (19.0724,-15.089,-3.53103) 
369138213; 3;  (27.705,-21.4512,-8.05776) 
369138214; 3;  (27.7999,-21.7239,-8.36259) 
369138229; 3;  (28.4474,-21.973,-8.64869) 
369153668; 3;  (31.8961,-24.7667,-3.60955) 
436229318; 5;  (49.1622,-37.1884,-9.23018) 
436229317; 5;  (49.2574,-37.775,-9.23175) 
436245893; 5;  (57.3759,-42.0519,-9.11925) 
436245894; 5;  (57.3448,-42.8435,-9.23102) 
436262436; 5;  (63.8036,-47.2168,-9.23079) 
436262440; 5;  (64.3418,-47.5849,-27.3149) 
436279016; 5;  (68.4279,-50.2928,-27.3144) 
436295560; 5;  (77.0834,-55.9291,-27.3151) 
436312168; 5;  (86.3044,-61.7787,-27.3157) 
-----
303042584; 1;  (2.99278,0.649649,9.36368) 
304091164; 1;  (6.79211,1.55337,18.6333) 
352684036; 2;  (11.453,2.72885,30.0365) 
352946180; 2;  (14.4793,3.52554,37.4535) 
369124381; 3;  (23.003,5.83152,57.4998) 
369124398; 3;  (23.5733,6.09929,57.804) 
369124397; 3;  (23.9158,5.96368,58.1029) 
402672261; 4;  (27.7928,7.1661,80.2753) 
402672262; 4;  (27.6689,7.52399,80.5203) 
402672773; 4;  (35.3022,9.91177,83.7747) 
402672774; 4;  (35.4033,9.70405,84.0196) 
402674821; 4;  (35.3911,9.67581,96.7202) 
402674822; 4;  (35.3345,9.9613,96.9651) 
402677512; 4;  (43.0695,12.2427,100.259) 
470307204; 6;  (53.6932,16.553,137.314) 
470323621; 6;  (65.276,19.7563,147.546) 
470323622; 6;  (64.7157,20.4025,147.858) 
470340005; 6;  (65.1101,20.9803,161.533) 
470340006; 6;  (64.5776,20.9632,161.846) 
470340009; 6;  (64.0691,20.8197,162.267) 
470340010; 6;  (64.5751,20.989,162.58) 
470356393; 6;  (63.7451,21.8882,176.253) 
470356394; 6;  (64.3513,21.5249,176.566) 
470356420; 6;  (77.6855,26.123,179.205) 
470372804; 6;  (77.4931,26.7935,193.188) 
470389192; 6;  (77.2076,27.5773,210.166) 
470405608; 6;  (93.0316,34.2828,226.76) 
470405612; 6;  (93.0188,34.3067,227.26) 
470421996; 6;  (92.5451,35.4477,247.731) 
-----
303054868; 1;  (-1.02184,2.55638,2.5752) 
304123924; 1;  (-2.63862,6.4188,1.93263) 
305192980; 1;  (-4.11418,9.89429,1.35482) 
306270228; 1;  (-6.13733,14.5912,0.582532) 
369120406; 3;  (-9.49536,22.2199,-3.69273) 
369120405; 3;  (-9.36876,22.601,-3.46804) 
369140918; 3;  (-12.7197,29.3744,2.93574) 
369140917; 3;  (-12.385,29.8351,3.01248) 
369153252; 3;  (-16.0516,36.6053,-3.61002) 
369170724; 3;  (-20.8683,46.7386,-7.60261) 
436228550; 5;  (-25.5,56.1773,-9.2324) 
436228549; 5;  (-25.9525,56.434,-9.46047) 
436244997; 5;  (-29.6182,64.666,-9.22328) 
436244998; 5;  (-29.9457,64.9921,-9.23132) 
436277892; 5;  (-37.9396,80.2067,-9.23109) 
436294340; 5;  (-40.7536,85.4085,-9.23205) 
436310820; 5;  (-46.6808,96.0653,-9.23044) 
-----
303054872; 1;  (-0.582141,2.68175,9.34186) 
304119840; 1;  (-1.50966,6.43663,23.3471) 
352614404; 2;  (-2.10493,8.7434,31.9958) 
352982020; 2;  (-2.51275,10.2639,37.7085) 
352983044; 2;  (-2.52395,10.3161,37.8919) 
353244164; 2;  (-3.21609,12.7918,47.2132) 
402674321; 4;  (-8.05888,27.4538,93.2213) 
402674322; 4;  (-7.79137,27.5959,93.4662) 
402676369; 4;  (-7.91023,27.5098,106.166) 
402676370; 4;  (-8.00244,27.539,106.411) 
470307654; 6;  (-10.9205,35.2086,137.01) 
470307653; 6;  (-10.9596,35.5691,137.339) 
470324068; 6;  (-13.5453,42.643,148.275) 
470340452; 6;  (-13.8749,42.5367,162.262) 
470356836; 6;  (-14.2197,42.4248,176.248) 
470373252; 6;  (-18.4083,53.1572,193.257) 
470389640; 6;  (-18.9297,52.9645,210.234) 
470406057; 6;  (-22.8076,63.4616,226.682) 
470406058; 6;  (-23.4147,63.5637,226.994) 
470422441; 6;  (-24.1526,63.0569,247.151) 
470422442; 6;  (-24.1762,63.248,247.463) 
470438825; 6;  (-25.4729,62.6602,268.621) 
470438826; 6;  (-24.9496,62.9273,268.933) 
470438856; 6;  (-30.2753,76.0788,271.06) 
-----
303079448; 1;  (1.2047,-2.50447,7.32875) 
304181280; 1;  (3.02606,-6.27585,21.675) 
352663556; 2;  (4.50261,-9.19752,32.8792) 
353055748; 2;  (5.1668,-10.479,37.8327) 
353056772; 2;  (5.1911,-10.5277,38.0142) 
353318916; 2;  (6.47843,-12.9708,47.4908) 
402672430; 4;  (13.2807,-25.4408,77.6661) 
402672429; 4;  (13.8745,-25.1642,77.911) 
402674478; 4;  (13.4566,-25.3393,90.6122) 
402674477; 4;  (13.6488,-25.3269,90.8571) 
402676526; 4;  (13.6452,-25.2306,103.557) 
402676525; 4;  (13.5278,-25.4139,103.802) 
470308712; 6;  (22.0376,-38.9872,134.785) 
470308678; 6;  (18.2374,-32.1786,137.01) 
470308677; 6;  (17.6972,-31.9533,137.339) 
470325096; 6;  (22.3752,-38.8164,148.775) 
470341480; 6;  (22.7158,-38.643,162.762) 
470357900; 6;  (28.9594,-48.1813,179.274) 
470374284; 6;  (29.3702,-47.9563,193.257) 
470390701; 6;  (35.1447,-57.8168,206.977) 
470390702; 6;  (35.833,-57.4296,207.289) 
470390668; 6;  (29.8774,-47.6753,210.734) 
470407085; 6;  (36.3972,-57.2122,225.95) 
470423469; 6;  (37.6467,-56.6115,246.42) 
470423470; 6;  (37.1881,-56.6,246.733) 
470444228; 6;  (45.6721,-67.995,263.912) 
-----
303050776; 1;  (0.488211,3.25508,11.8792) 
352609284; 2;  (1.07919,8.53988,34.0952) 
352610308; 2;  (1.08267,8.58615,34.29) 
352973828; 2;  (1.20292,9.85821,39.6208) 
352974852; 2;  (1.20645,9.90005,39.8027) 
352872452; 2;  (1.25704,10.4571,42.1542) 
353235972; 2;  (1.39991,12.1187,49.1158) 
402676498; 4;  (2.34406,28.6722,103.557) 
402676497; 4;  (1.94102,28.8672,103.802) 
470311717; 6;  (1.64091,27.9939,127.102) 
470311718; 6;  (1.87083,27.7584,127.431) 
470328134; 6;  (2.09351,36.748,144.542) 
470328133; 6;  (1.92181,36.48,144.87) 
470344518; 6;  (1.78764,36.7882,158.529) 
470344517; 6;  (1.95998,36.4788,158.859) 
470360936; 6;  (1.88934,44.7419,169.589) 
470377320; 6;  (1.53771,44.7407,183.574) 
470393704; 6;  (1.07572,44.7411,201.052) 
470410120; 6;  (0.648816,56.2273,222.551) 
470426508; 6;  (-0.00773048,56.265,242.523) 
470426504; 6;  (-0.0198243,56.263,243.022) 
470442921; 6;  (-0.223963,67.3667,260.731) 
470442922; 6;  (-0.740942,67.8365,261.043) 
-----
303087632; 1;  (2.70467,-0.474455,-2.09603) 
304201744; 1;  (6.50121,-1.11234,-1.81233) 
305311760; 1;  (10.8981,-1.83122,-1.49743) 
306442256; 1;  (15.6059,-2.57604,-1.16035) 
369120678; 3;  (23.6438,-3.78324,-3.69449) 
369120677; 3;  (23.8863,-4.11944,-3.56793) 
369141285; 3;  (32.4275,-5.28312,2.7044) 
369153716; 3;  (39.493,-5.93999,-3.61022) 
369174324; 3;  (47.4667,-6.91796,3.348) 
436233510; 5;  (59.098,-8.19853,9.23104) 
436233509; 5;  (59.375,-8.99018,9.56544) 
436250117; 5;  (69.5498,-8.53506,9.43365) 
436250118; 5;  (69.9185,-9.243,9.23091) 
436266660; 5;  (79.2936,-10.0503,9.23062) 
436283268; 5;  (87.5145,-10.6584,9.23118) 
436299812; 5;  (97.8001,-11.3249,9.23151) 
436316452; 5;  (105.49,-11.7374,9.22996) 
-----
303083536; 1;  (1.88099,-2.45078,-1.49791) 
304185360; 1;  (4.00238,-5.24259,-1.36991) 
305291280; 1;  (6.50432,-8.50662,-1.21247) 
306409488; 1;  (9.63546,-12.5443,-1.02424) 
369120630; 3;  (14.7516,-19.0418,-3.69257) 
369120629; 3;  (14.7209,-19.4412,-3.50033) 
369141221; 3;  (20.0843,-26.1511,2.65335) 
369153636; 3;  (24.8461,-31.4944,-3.61075) 
369174228; 3;  (29.9939,-37.6735,3.35186) 
436233350; 5;  (39.5625,-48.8412,9.23195) 
436233349; 5;  (39.1327,-49.6772,9.54987) 
436249925; 5;  (44.955,-53.7123,9.19859) 
436249926; 5;  (44.6147,-54.5568,9.2321) 
436266436; 5;  (48.849,-59.3141,9.23001) 
436283012; 5;  (56.4838,-67.6684,9.22888) 
436299556; 5;  (63.5499,-75.2228,9.23277) 
436316196; 5;  (68.8743,-80.7854,9.22866) 
-----
303071252; 1;  (-1.9089,-1.96375,0.844736) 
304160784; 1;  (-4.61811,-4.68408,-1.55215) 
305250320; 1;  (-7.51553,-7.62745,-4.14496) 
306352140; 1;  (-11.0872,-11.2949,-7.34517) 
369121589; 3;  (-18.7768,-19.0889,-16.1867) 
369121590; 3;  (-18.7799,-19.3823,-16.0199) 
369136998; 3;  (-22.4218,-23.2974,-18.0227) 
369136997; 3;  (-22.5552,-23.4848,-18.1114) 
369153480; 3;  (-27.6753,-29.0478,-24.6246) 
436228970; 5;  (-40.5309,-43.6117,-27.3164) 
436228969; 5;  (-41.3688,-43.4435,-27.5063) 
436245485; 5;  (-46.4187,-49.5914,-45.9435) 
436245486; 5;  (-46.2559,-50.333,-45.9753) 
436278508; 5;  (-57.1784,-63.6437,-45.9774) 
436294992; 5;  (-63.2196,-71.2754,-63.3825) 
436311568; 5;  (-71.7693,-82.4274,-63.384) 
-----
303054860; 1;  (-1.3967,2.4494,-10.6358) 
304128004; 1;  (-3.35306,5.6652,-25.5928) 
344229892; 2;  (-4.23515,7.08009,-32.2091) 
344598532; 2;  (-4.97607,8.25046,-37.7147) 
344492036; 2;  (-5.28857,8.73717,-40.0217) 
344860676; 2;  (-6.2568,10.2324,-47.1179) 
402668310; 4;  (-15.8152,23.9763,-103.558) 
402668309; 4;  (-15.6461,24.2394,-103.802) 
470049833; 6;  (-15.4677,23.3771,-126.4) 
470049834; 6;  (-15.6312,23.0035,-126.729) 
470049866; 6;  (-20.7162,30.3726,-129.85) 
470049865; 6;  (-20.2529,30.4161,-130.179) 
470066250; 6;  (-20.9588,30.1862,-143.84) 
470066249; 6;  (-20.84,30.0521,-144.169) 
470082634; 6;  (-21.2024,29.999,-157.829) 
470082633; 6;  (-21.3813,29.7169,-158.158) 
470099052; 6;  (-26.0784,36.3575,-169.092) 
470115436; 6;  (-26.3529,36.1583,-183.077) 
470131856; 6;  (-33.6517,45.0042,-203.581) 
470148240; 6;  (-34.1325,44.6644,-222.556) 
470164624; 6;  (-34.6759,44.2762,-243.027) 
470181033; 6;  (-42.6059,52.8774,-260.736) 
470181034; 6;  (-42.3061,52.8796,-261.05) 
-----
303079452; 1;  (0.0855089,-2.82347,17.405) 
352655364; 2;  (0.205315,-5.88781,33.3516) 
353182724; 2;  (0.379247,-8.98219,49.4554) 
470312745; 6;  (1.94413,-27.581,126.399) 
470329129; 6;  (2.50217,-27.5633,140.389) 
470329130; 6;  (2.64935,-27.657,140.718) 
470345513; 6;  (3.00357,-27.5479,154.377) 
470345514; 6;  (2.87713,-27.627,154.706) 
470361930; 6;  (4.18391,-36.4739,171.812) 
470361929; 6;  (4.66013,-36.423,172.141) 
470378314; 6;  (4.48503,-36.4346,185.797) 
470378313; 6;  (4.64821,-36.4263,186.126) 
470394698; 6;  (4.85083,-36.3864,203.276) 
470394697; 6;  (4.6858,-36.4172,203.604) 
470411116; 6;  (6.34344,-44.2963,219.528) 
470427500; 6;  (6.85536,-44.2158,240.002) 
-----
303046668; 1;  (1.65065,2.21393,-10.4474) 
304107524; 1;  (4.07664,5.63884,-21.8057) 
344310788; 2;  (5.99058,8.42288,-30.9592) 
344311812; 2;  (6.02947,8.48064,-31.1377) 
344573956; 2;  (7.56526,10.7634,-38.5829) 
402664206; 4;  (15.8823,23.9392,-77.6663) 
402664205; 4;  (15.8493,23.7431,-77.9112) 
402666254; 4;  (15.6662,24.0631,-90.6124) 
402666253; 4;  (15.3005,24.1379,-90.8574) 
402666766; 4;  (19.9897,30.8447,-94.1114) 
402666765; 4;  (20.126,30.5148,-94.3563) 
402668814; 4;  (19.7254,30.9984,-107.056) 
402668813; 4;  (19.4846,30.9764,-107.301) 
470049380; 6;  (23.5944,38.1637,-127.125) 
470045288; 6;  (23.4146,38.2859,-134.787) 
470061708; 6;  (28.8225,48.2566,-151.303) 
470078092; 6;  (28.3924,48.4953,-165.291) 
470094509; 6;  (33.3751,58.6729,-175.519) 
470094510; 6;  (33.824,58.6596,-175.831) 
470110893; 6;  (33.3367,58.6917,-189.503) 
470110894; 6;  (33.3315,58.9607,-189.815) 
470127308; 6;  (39.3902,71.7803,-210.663) 
470143692; 6;  (38.5691,72.2386,-229.635) 
470160112; 6;  (45.7115,87.892,-247.22) 
470160076; 6;  (37.6671,72.7333,-250.103) 
470176496; 6;  (44.5763,88.4681,-268.684) 
-----
303083540; 1;  (1.77123,-2.56409,3.22854) 
304185364; 1;  (3.72437,-5.4239,5.26757) 
305291288; 1;  (6.07387,-8.82756,7.70423) 
306409496; 1;  (9.00621,-13.0104,10.7112) 
369124710; 3;  (13.4601,-19.2658,16.9093) 
369124726; 3;  (13.9774,-19.9822,16.909) 
369124725; 3;  (14.2009,-20.0727,17.1829) 
369141210; 3;  (18.429,-26.0819,23.8874) 
369141209; 3;  (18.283,-26.5115,24.0471) 
369158792; 3;  (25.624,-35.6916,30.1454) 
369174232; 3;  (28.433,-39.3518,24.7456) 
436233358; 5;  (37.2181,-50.5038,45.9762) 
436233357; 5;  (36.8844,-51.2717,46.0191) 
436249933; 5;  (42.0907,-56.086,45.4064) 
436249934; 5;  (42.17,-56.5831,45.065) 
436266444; 5;  (46.0822,-61.3506,45.9757) 
436283020; 5;  (53.4205,-70.0252,45.0665) 
436299568; 5;  (59.8113,-77.356,63.3824) 
436316176; 5;  (67.9404,-86.4195,63.3843) 
-----
303054864; 1;  (-0.406962,2.73173,-6.57499) 
304119816; 1;  (-1.05353,6.49584,-16.1402) 
344590340; 2;  (-2.64261,14.7119,-37.0332) 
402664081; 4;  (-6.17832,27.898,-80.2759) 
402664082; 4;  (-5.88963,28.1052,-80.5208) 
402664593; 4;  (-7.26106,35.8221,-83.775) 
402664594; 4;  (-7.62893,35.9578,-84.0197) 
402669208; 4;  (-9.80283,43.7476,-102.713) 
470045580; 6;  (-13.4271,54.5927,-137.314) 
470061964; 6;  (-13.8759,54.464,-151.303) 
470078381; 6;  (-17.3546,65.2744,-161.532) 
470078382; 6;  (-17.1101,65.5022,-161.845) 
470094765; 6;  (-17.3419,65.2773,-175.518) 
470094766; 6;  (-17.6603,65.3721,-175.831) 
470111180; 6;  (-22.168,78.8243,-193.185) 
470127564; 6;  (-22.9795,78.5913,-210.661) 
470143984; 6;  (-28.7276,94.8243,-226.751) 
470160368; 6;  (-29.8692,94.4579,-247.217) 
470176752; 6;  (-31.053,94.07,-268.68) 
-----
303087632; 1;  (2.84421,0.0819227,-5.03285) 
303042576; 1;  (3.15192,0.0913407,-5.27416) 
304091148; 1;  (6.96202,0.23983,-8.24909) 
305139724; 1;  (11.0344,0.422977,-11.428) 
306188296; 1;  (15.8016,0.668357,-15.1449) 
369120282; 3;  (24.0934,1.17514,-24.2723) 
369120281; 3;  (24.39,0.974015,-24.0671) 
369137689; 3;  (35.4535,2.14403,-31.614) 
369137690; 3;  (35.7116,2.05686,-31.535) 
369154072; 3;  (43.3878,2.7419,-37.915) 
369169432; 3;  (48.0612,3.20117,-39.1961) 
436228142; 5;  (58.2931,4.3147,-45.0657) 
436228141; 5;  (58.7559,4.01742,-45.2157) 
436244529; 5;  (66.7188,4.4943,-63.5806) 
436244530; 5;  (67.1173,5.41296,-63.3822) 
436260912; 5;  (79.6231,7.16268,-63.3833) 
436277328; 5;  (87.7326,8.40424,-63.3827) 
436293716; 5;  (94.2035,9.47576,-80.4712) 
436310100; 5;  (109.25,12.1937,-82.2427) 
-----
303058964; 1;  (-2.36816,1.94753,3.21182) 
304132116; 1;  (-5.40446,4.38793,4.95522) 
306290712; 1;  (-12.6166,10.0919,9.03755) 
369124534; 3;  (-18.8869,14.9429,16.9091) 
369124533; 3;  (-19.2627,14.6903,17.0272) 
369142006; 3;  (-27.8258,21.6834,14.866) 
369142021; 3;  (-28.5215,21.8066,14.5964) 
369142022; 3;  (-28.5788,22.2405,14.8632) 
369157412; 3;  (-31.9224,24.715,17.421) 
369173848; 3;  (-38.2016,29.2852,24.7459) 
436232746; 5;  (-46.6093,35.2567,27.3153) 
436232745; 5;  (-47.0042,35.4532,27.3626) 
436249225; 5;  (-56.7299,42.9593,27.5383) 
436249226; 5;  (-57.4303,42.7207,27.3145) 
436265672; 5;  (-61.2398,45.2904,27.3156) 
436282156; 5;  (-68.5433,50.1208,45.0666) 
436298604; 5;  (-79.931,57.4392,45.9783) 
436315084; 5;  (-89.2289,63.2198,45.0664) 
-----
303050764; 1;  (0.960916,3.13645,-9.97692) 
304111624; 1;  (1.84677,6.31714,-19.41) 
344318980; 2;  (2.92712,10.4219,-31.553) 
344320004; 2;  (2.94215,10.4842,-31.7327) 
344581124; 2;  (3.56491,12.9574,-39.0236) 
344582148; 2;  (3.58004,13.0198,-39.2031) 
402664077; 4;  (6.9606,27.8698,-80.2755) 
402664078; 4;  (6.8588,27.8462,-80.5204) 
402666126; 4;  (6.63799,27.9052,-93.4666) 
402666637; 4;  (8.77932,35.7296,-96.7205) 
402666638; 4;  (8.42478,35.7447,-96.9653) 
402668685; 4;  (8.06624,35.9996,-109.665) 
402668686; 4;  (8.14317,35.8201,-109.91) 
470049644; 6;  (9.48922,43.7976,-127.126) 
470066028; 6;  (9.11578,43.8567,-141.116) 
470082448; 6;  (10.8687,55.1351,-158.131) 
470098832; 6;  (10.4089,55.2135,-172.117) 
470094501; 6;  (11.6977,66.3754,-175.518) 
470094502; 6;  (12.4114,66.6309,-175.831) 
470110885; 6;  (11.7119,66.3737,-189.502) 
470110886; 6;  (11.8777,66.7601,-189.815) 
470127269; 6;  (11.6286,66.3847,-206.979) 
